ID,RiskScore
382,61.95579561888778
383,69.83536932639176
384,54.620256704916834
385,63.62744521820105
386,29.747808570505725
387,30.493201262375017
388,63.328221655741686
389,30.697540896698527
390,67.13036615050005
391,64.95385621284782
392,61.12309522673439
393,40.77776145973229
394,69.12403229075657
395,65.45914046201668
396,31.66607096690192
397,25.826426099220456
398,73.44480089471504
399,32.2143046484417
400,57.37010910668716
401,65.66437115120193
402,27.65849864809877
403,64.93019264374256
404,66.42261867199475
405,55.728456262761796
406,31.300890537685774
407,63.0696357402101
408,54.33523484196412
409,32.95082815198128
410,34.59240867154447
411,44.259107415116674
412,38.07941320608494
413,30.287957650088636
414,56.964454223611135
415,39.508268646873695
416,45.61776789885252
417,38.97847033875254
418,30.882408729070683
419,57.57722157765526
420,25.467083354438685
421,40.75792988575775
422,32.77474011232072
423,60.969750225514474
424,24.288980484215863
425,55.459613526529154
426,28.622597863967314
427,34.38512940775355
428,57.47312319005706
429,34.67115697977229
430,59.810116856573565
431,31.951780089568658
432,65.76344615069577
433,68.32905341170539
434,68.59309771352265
435,57.59304950637916
436,30.333392940198806
437,66.64970608747839
438,37.44986615699293
439,51.66210693671364
440,69.49719653527825
441,28.186955329103
442,74.0209651053056
443,59.998124667625234
444,69.66680207172386
445,70.78932863632225
446,64.94142924514017
447,36.5578636193007
448,64.81280376600338
449,76.51752849859113
450,67.8075883587688
451,70.13612727077962
452,30.101943363555435
453,60.367177517250944
454,62.2207820976553
455,32.372337074272615
456,40.50025754983402
457,60.85991907956954
458,35.20098120341497
459,57.18073398469153
460,35.44395172771074
461,35.76710657474121
462,29.88004117308006
463,51.86360166259955
464,27.12818538315902
465,35.208887807722036
466,29.434761207088243
467,68.63130240991275
468,36.484808901202946
469,78.50270291708073
470,60.98014769484878
471,69.09388324084479
472,35.28856786445831
473,32.987537021248684
474,29.062803679253086
475,65.76927296144765
476,28.89763986054848
477,71.93441176013603
478,29.48763874806778
479,58.554856296454716
480,57.725186342201994
481,36.138935376149085
482,73.89139064650936
483,34.87370287804494
484,33.50570562833829
485,42.66347245231573
486,72.38039735926482
487,35.347719649590374
488,70.8603833039098
489,28.693762608836344
490,67.20771476029707
491,37.67248928995096
492,70.25837905151347
493,30.103186569247804
494,66.532567508778
495,37.054714755473874
496,81.33796913982923
497,68.13206369113617
498,54.40021549441916
499,33.53226660339289
500,42.294379221123435
501,38.77522890363577
502,70.17091570178962
503,28.31767177831461
504,32.43344906953299
505,51.54471601965908
506,50.74635589947346
507,71.08182622564809
508,29.62782560513051
509,73.99563889775172
510,47.71266086426671
511,44.28098005105828
512,28.883056962250272
513,83.8742249038554
514,67.1575109626444
515,40.1564809044443
516,36.851912679603544
517,33.17121471684733
518,40.308220295076914
519,38.709128053720576
520,66.10459887381016
521,71.70705359840836
522,67.9107937960084
523,26.019921061546455
524,50.494334569502286
525,65.81868215581333
526,49.23125707320244
527,58.01113448454543
528,20.470277960699967
529,41.308624098223234
530,30.70503354790145
531,25.270337444268037
532,49.36251707516419
533,56.77639227755809
534,63.189571418577906
535,32.40582238994671
536,56.887232390496806
537,73.6791504724358
538,66.28497402096139
539,74.20216754541144
540,64.57511370928444
541,32.329785432716946
542,74.00246959151866
543,51.57172020443558
544,63.12329759631528
545,78.42154957102144
546,70.97828040698555
547,44.13563440112293
548,58.70564124590274
549,54.99211551834689
550,33.972413013079034
551,35.10684675525114
552,57.084886727117684
553,31.524377715573436
554,70.43925520287544
555,56.411131781870196
556,46.980382099456975
557,37.45224206983654
558,71.41044657808176
559,42.217519398613376
560,32.92564655916613
561,64.6447728682603
562,73.66722948885202
563,65.13986989249291
564,30.908314581090984
565,72.60716424222537
566,42.62483292078921
567,43.53930772072326
568,57.8500030928672
569,35.04232617016463
570,77.2645988388131
571,31.080534597616726
572,70.08367777583811
573,53.732684283374326
574,36.08873196201465
575,35.11529326201065
576,47.066302988420944
577,24.946655821336947
578,54.061945279417536
579,27.69991789803168
580,30.12403128089415
581,30.194048433751355
582,71.21497023910686
583,50.41699308689253
584,39.043682392151325
585,29.98156329658343
586,75.09540032729561
587,28.047996078243123
588,39.551425696320145
589,32.02761573216756
590,61.58895445902989
591,41.181527470585024
592,78.57718779051734
593,61.60816715646291
594,62.98486830695943
595,31.914271234352988
596,69.52758115683396
597,36.92092722337579
598,52.93655290022972
599,58.41168346157334
600,32.78926010481212
601,63.905407382390806
602,57.64351876113362
603,72.38117100523154
604,64.86252387647971
605,37.58696500647494
606,37.87723190920726
607,69.34377482527431
608,34.567885612060536
609,28.98379648101365
610,65.334128738957
611,39.015390192380536
612,32.9809971015063
613,54.8977115767906
614,31.536819379031577
615,35.87024418641469
616,32.778390111540936
617,25.499442002555675
618,40.75161458694558
619,30.128342987459426
620,34.84362889292614
621,54.08086223378988
622,63.39445062141598
623,64.9403935519991
624,28.282068331262067
625,72.22540853199922
626,60.619238582696596
627,66.89211392084242
628,77.60798019959819
629,33.83310007439583
630,30.887018884338545
631,38.05116697021498
632,76.80597024466297
633,36.409122698748234
634,31.705402166071075
635,38.95771506208168
636,49.49610166137208
637,66.50432850083924
638,32.777723884093184
639,72.31603430972318
640,72.96217657101646
641,32.366188106797345
642,34.575671896814555
643,67.97304775427726
644,61.04784283130712
645,27.625088216631767
646,71.31369749733739
647,59.18452916898226
648,56.12264016552272
649,85.67175837583942
650,33.27720691715787
651,29.991769746409332
652,23.90715818682422
653,34.04489368659314
654,32.64366128794195
655,38.00505270975867
656,25.412493243290022
657,74.66704414239963
658,30.5077017377006
659,37.990865951155584
660,33.798185807377806
661,25.840312618138825
662,28.700338423821357
663,29.532411733851625
664,52.8569257205403
665,68.93734636338698
666,25.63271577782259
667,38.80665556929119
668,46.1136792942562
669,31.044361807361128
670,30.83607530073362
671,29.856327014428963
672,27.11034531044941
673,27.616188406591725
674,30.761654607079166
675,73.11670522921891
676,60.61815644010924
677,31.58653535018297
678,35.21521212238362
679,71.67160337533116
680,68.66836154247922
681,34.90287787591063
682,35.06525374514728
683,41.9244750165371
684,28.098655846335028
685,52.30573746920564
686,71.6911963720921
687,37.886565568232825
688,74.05731249406509
689,61.691304023339924
690,33.281096355601704
691,67.56510286028099
692,65.29383025247617
693,48.83998113995974
694,26.22214895616265
695,70.05251807676281
696,56.03671295102667
697,66.32961083727777
698,70.74616836533659
699,52.280008559939965
700,54.94213598179962
701,34.68363022377408
702,26.46585143769653
703,36.01749543461561
704,31.303094129084236
705,27.42622502859402
706,38.7027616997602
707,66.78247700986506
708,54.153153929886145
709,38.49008450612103
710,62.826121082373234
711,62.058176408282684
712,36.654118682340176
713,74.2524393131068
714,70.90693165332956
715,25.554747515379084
716,30.79602706563611
717,64.11876536177294
718,34.89901421685122
719,46.55223991461129
720,64.40796191121585
721,65.67875128078992
722,31.172552537346164
723,31.36171665749223
724,59.29459020122694
725,32.79917309555487
726,31.168829608568316
727,44.62887879348901
728,67.98966830897655
729,31.398451029333543
730,46.502121201383616
731,53.57717690885083
732,30.565821369867884
733,35.55706619207437
734,50.64857397401834
735,30.07920219387519
736,58.96521410636455
737,48.31036864310777
738,42.00054662016744
739,28.654978904698538
740,28.944294328689125
741,68.52919907446937
742,50.468294040296726
743,49.99161764063788
744,30.862061798536594
745,57.47839209092362
746,73.4440725993178
747,59.44278622256033
748,32.702388266577884
749,42.09116657253077
750,67.24513208713559
751,50.440405310527744
752,78.99966554789393
753,56.1629375717072
754,51.252832935737885
755,55.78179684859354
756,26.266121288863893
757,72.38317367595474
758,67.38407302489206
759,62.613354094655996
760,33.5742182811202
761,36.71512726121754
762,39.8278337574184
763,42.120491080820074
764,70.4528457783279
765,65.97607110347714
766,30.490798587184138
767,83.7590455913485
768,30.390208727525305
769,49.96229328877432
770,32.849807180954286
771,71.49218361035607
772,62.61893024043937
773,28.017557852131674
774,27.02902188520669
775,40.59320000432177
776,34.45089898826465
777,29.54800590587925
778,31.757747065291
779,35.506700785667746
780,53.41742222236274
781,54.84982567369396
782,74.9648730901463
783,70.80574113372624
784,37.61822880350511
785,29.143187196121033
786,61.3270405237574
787,67.544792212985
788,65.49579909829797
789,40.42288947713527
790,68.48859337177471
791,31.931613253076307
792,30.020274042066923
793,34.09216713103389
794,74.05177861942744
795,32.287700550287596
796,40.11054796027945
797,33.42878927303426
798,78.35169944482783
799,63.36762673787085
800,67.70472238833615
801,42.63246421757264
802,25.095343253848682
803,56.275343458613605
804,66.30232842084006
805,65.26646585896387
806,67.7994046786279
807,61.162600143784566
808,69.07134851756341
809,54.516247067841945
810,77.7897741114877
811,57.575290861158756
812,31.7619526267533
813,76.22607780862994
814,46.14432358766911
815,73.16936834143826
816,27.314260745921914
817,57.191956152827025
818,72.501941454032
819,35.57575275160466
820,36.491637118284174
821,56.95023642861636
822,39.96045890140771
823,60.13034990918843
824,77.73137471266371
825,85.11592945085599
826,39.08904096232942
827,28.75863888928488
828,29.609508149869995
829,32.63596086870051
830,29.231730080251744
831,65.39805561540538
832,43.231345562146906
833,57.84864414064177
834,31.55854386113822
835,62.11851183029278
836,28.732119041799436
837,33.13169196486337
838,30.05948889796064
839,59.53182128505593
840,70.369891701004
841,68.3558814545697
842,63.96287909364197
843,51.80551469518623
844,85.46407725199369
845,48.16062800019522
846,40.626861610509835
847,32.50322221260515
848,66.85521709569214
849,39.3325515850008
850,35.08814498699678
851,59.95962318513663
852,48.373136747925855
853,26.695640693914527
854,34.89857925243181
855,29.387325450174067
856,55.026341152848076
857,29.32206759201322
858,30.939245107378582
859,64.78347119971338
860,32.47721053965652
861,52.043767586977026
862,38.34433976362729
863,31.78620640088303
864,32.00341597854047
865,47.284709052074234
866,71.99242550845085
867,27.12002173734618
868,31.76884937804133
869,69.09213716006687
870,26.297504809525975
871,28.664711342589115
872,44.57777989222302
873,52.106926217949706
874,26.656203163112238
875,73.4845092055099
876,32.19872998484515
877,35.019586625439
878,32.174940129906766
879,31.80417948880916
880,27.7936728489206
881,30.17387784090819
882,74.66482784238144
883,36.26115936001908
884,38.470512305640675
885,28.550752048703373
886,55.31480137640055
887,58.39562119048773
888,71.45839026380602
889,64.62551088784723
890,30.718345072048557
891,28.742986953518653
892,74.99520085420004
893,34.03798308314057
894,35.15853552770246
895,22.717744852816516
896,37.87123853274408
897,51.336671613748166
898,53.114704446331125
899,70.92951119557623
900,30.030153553694028
901,75.5566919644586
902,74.06378114135246
903,74.94518354355372
904,62.96638089393747
905,75.24856115454931
906,44.73486591592203
907,74.28302912389208
908,59.873573963050156
909,56.969139621600924
910,40.50891740508374
911,74.56250902213634
912,79.47739451632016
913,62.965643126693976
914,33.828430362131336
915,53.64065817903709
916,59.01474232880768
917,53.180267038383185
918,25.96171618343351
919,34.81740217726185
920,24.296204360563628
921,33.7936379844466
922,48.31333487287886
923,41.080529597933264
924,64.57749651199569
925,82.16325244279011
926,64.11442574240681
927,37.80169953942366
928,49.92212106823868
929,29.822129462559168
930,35.28211624688112
931,34.221650515449326
932,29.58340624588105
933,46.86121504276723
934,32.15244361579
935,55.218887767548196
936,66.8359611478874
937,23.58359251131526
938,60.73556325190196
939,56.8381557958424
940,59.087457487504345
941,34.7984334175966
942,34.843446420337266
943,69.27093383266428
944,30.31699018572187
945,74.49850809383216
946,34.18283735286074
947,60.338690155664445
948,38.378167362120266
949,32.85018805765344
950,27.491034190554423
951,50.29224535313147
952,53.62477994555238
953,60.39280801066289
954,38.490742711489794
955,86.53569944907593
956,67.87642116358269
957,55.34312923566176
958,41.43402845319568
959,29.310725727277372
960,35.459383513342424
961,38.48982449456582
962,25.937035972991325
963,71.48526611626262
964,53.86011118547712
965,40.3502086019153
966,32.18997533308917
967,67.28703225827353
968,31.75930702279586
969,26.33580277608423
970,62.47604989482931
971,34.09498479836997
972,32.7441029107299
973,53.6658440482342
974,40.28040254338385
975,29.54475296047238
976,69.99971313353586
977,69.21885812861777
978,64.52427979754155
979,33.38123605848907
980,57.58236314438879
981,28.789966352612318
982,68.45035076746616
983,29.44060543682189
984,52.242280602921724
985,51.87066733805799
986,28.491872833372327
987,71.8955948391879
988,26.60919691442259
989,70.35571937189115
990,28.959633615795475
991,56.09025164876991
992,32.127879759471185
993,30.555526604504543
994,68.18344045806091
995,25.572853012181916
996,49.74355739141508
997,27.137659303822417
998,77.69060592294367
999,33.970859729257405
1000,29.061084712266442
1001,72.76854761495937
1002,28.45735592941314
1003,62.2161502035799
1004,60.87489799492296
1005,26.55995880294268
1006,76.95274999441845
1007,37.46229833214895
1008,68.69161160520295
1009,31.84075342817492
1010,84.84649129352098
1011,31.692038943967177
1012,27.21994601498762
1013,78.90354420536613
1014,35.75345674950161
1015,74.45397994054946
1016,35.01960870876489
1017,41.53522068608495
1018,28.164219066435486
1019,68.0039043655178
1020,27.56338695261416
1021,38.440872230447276
1022,36.76610579159114
1023,61.157588316670655
1024,67.38802561579612
1025,25.98224285961689
1026,35.411970029108254
1027,32.72031340253953
1028,25.318532538285503
1029,33.75545051799171
1030,61.7563774547807
1031,31.000288434753685
1032,40.47758212067464
1033,33.3794727242657
1034,33.01147119759604
1035,70.9468258641042
1036,66.83226561130809
1037,66.91659259982283
1038,52.75930445104919
1039,67.49241191137972
1040,56.843378296025776
1041,26.850339773717977
1042,66.53194978291396
1043,71.08478915287802
1044,24.729084443263694
1045,64.065939437332
1046,41.59708146084782
1047,35.52039629426335
1048,52.28794985175661
1049,29.995970932151707
1050,31.496357423016654
1051,65.28968851240865
1052,34.90512439446135
1053,55.3018690507527
1054,65.2577112404755
1055,34.976909369093065
1056,30.975319131599562
1057,33.35791585138929
1058,61.0450378243619
1059,32.22360875241856
1060,60.78014924762383
1061,61.73431871715642
1062,72.2352857493101
1063,60.40951030667581
1064,35.85894104559685
1065,68.45204797185517
1066,54.153261078201936
1067,38.4427949097496
1068,29.929840395437886
1069,36.500333264669415
1070,52.70113443265954
1071,25.51543569167591
1072,43.698729852849866
1073,28.964812049529854
1074,59.85997980751292
1075,33.00911956171548
1076,71.45408232815394
1077,38.313534910334845
1078,57.05414746076024
1079,54.09347076939818
1080,32.482825316141884
1081,30.398518046083176
1082,30.478058441091264
1083,69.0520417837706
1084,61.38439828681815
1085,28.75264456040388
1086,35.21168257791232
1087,63.695225983401514
1088,32.2386216588902
1089,41.1797719399968
1090,31.11953172156111
1091,73.09179062934425
1092,63.42085643316511
1093,31.737095717902555
1094,32.137677408312385
1095,69.21244427594009
1096,34.6106561102605
1097,68.85001571918143
1098,66.16698985662732
1099,74.64750643446477
1100,24.522946859806417
1101,25.488476824284085
1102,59.27341977685546
1103,30.48736075227417
1104,58.38934872606211
1105,35.925837743456576
1106,65.34772208800005
1107,61.730101696053985
1108,23.20259526185516
1109,58.59597336148222
1110,47.72162371347346
1111,39.046458062387664
1112,55.56113215246018
1113,33.52032554840891
1114,61.86545002506704
1115,58.86280832702427
1116,54.213189390488466
1117,39.543294973137314
1118,67.08220133582721
1119,31.539686128026744
1120,37.12753887364052
1121,32.147542566467074
1122,33.431218901917426
1123,32.282210872461775
1124,63.440218628491486
1125,27.45466897952646
1126,64.0950039169537
1127,61.55845936872661
1128,40.02011737504555
1129,36.57816524580541
1130,66.86659407040815
1131,79.21097501103579
1132,33.92850659712889
1133,34.67245633494696
1134,60.885417337473385
1135,47.06685695694463
1136,43.32139939444728
1137,44.00875629271372
1138,57.032151921795986
1139,32.326074468052674
1140,39.98109439386798
1141,55.849295125229894
1142,75.43638930549007
1143,28.124038746998274
1144,63.405482244182096
1145,74.95942544273497
1146,33.23909797084356
1147,51.895602375817006
1148,33.856416042590745
1149,74.10464450582744
1150,26.381684909482004
1151,39.533129892676094
1152,29.379370505987964
1153,59.64909305499567
1154,36.790779738450695
1155,28.61810431831745
1156,32.171561484377534
1157,67.81874827499134
1158,74.75465551887385
1159,67.02669281176846
1160,29.844154346652665
1161,59.1628969286684
1162,67.51114788428518
1163,29.27713821984114
1164,67.7693740169905
1165,67.65984340672821
1166,74.60438872207861
1167,63.892729463157245
1168,39.56214725431266
1169,52.91566048415874
1170,24.913869811881654
1171,69.8625334702346
1172,30.945957321413033
1173,58.493163143466134
1174,61.39448596845354
1175,59.623405572141124
1176,65.03795450720503
1177,65.1499490158498
1178,34.28735441741906
1179,32.00847831925393
1180,34.753294279386665
1181,70.13837838071385
1182,36.52713317277058
1183,28.3753482742298
1184,37.70248823190105
1185,36.211561278634306
1186,64.05102646248733
1187,55.86409374268911
1188,28.673537640064808
1189,29.008388529333843
1190,29.91836200677278
1191,43.208357573676395
1192,41.44361242949448
1193,33.26170790872894
1194,51.35044583868729
1195,35.05399409511305
1196,33.303869432482614
1197,68.66397314705553
1198,35.18100878269488
1199,55.5240225757145
1200,61.88908494988908
1201,38.07340154177618
1202,77.80100676432544
1203,59.89674897351326
1204,65.0157306727825
1205,31.894642102463735
1206,33.13549871138761
1207,50.029471688836395
1208,37.49911132529079
1209,61.01853950789121
1210,63.95013546008812
1211,50.21436905506343
1212,74.03826951057286
1213,47.39663589354625
1214,72.24576052835444
1215,60.072666541964324
1216,26.442408002447728
1217,54.80006169516038
1218,32.45638750054061
1219,58.635323130561964
1220,48.156685622873816
1221,33.315595287575476
1222,35.10658878784286
1223,37.06872505765522
1224,34.345555763860524
1225,58.2991071313844
1226,76.89702310775162
1227,58.905866525710245
1228,52.73074326420973
1229,78.50418035310784
1230,49.23060870673362
1231,30.44239668758643
1232,52.74181596573612
1233,60.44417383295037
1234,70.6239074099953
1235,40.84047794744147
1236,73.03632966503353
1237,55.14050324595661
1238,49.47689351763809
1239,34.85149104060535
1240,33.55554275233422
1241,66.10271125508407
1242,31.607290665789954
1243,31.936692366682394
1244,52.029485576379
1245,53.12060230188446
1246,75.51908512003986
1247,43.58972814991944
1248,76.57534781730998
1249,31.735146967756513
1250,44.24131976822138
1251,31.95314311861018
1252,29.428110135246136
1253,28.64986519184437
1254,77.65563939502638
1255,64.15790618864447
1256,51.29198082013724
1257,65.99839659647917
1258,72.18778165418357
1259,69.65175733652184
1260,66.79723298031347
1261,33.21121052857161
1262,28.551681362501178
1263,77.80768456923977
1264,30.401396819727317
1265,59.29773204093012
1266,29.49062293939501
1267,62.9958164262015
1268,23.62964417683139
1269,70.63640909514628
1270,49.92913812591701
1271,37.267106011920895
1272,38.69027988122224
1273,35.582360368100446
1274,71.05360830571321
1275,65.16555065371676
1276,64.03959516766238
1277,31.159610002097637
1278,58.3819699573058
1279,26.4379984940916
1280,75.84635607695999
1281,60.579308513440786
1282,58.220364555154156
1283,34.659177967872374
1284,67.23846609443717
1285,68.91554619544873
1286,49.233830681153115
1287,39.54950034277784
1288,49.128862038202996
1289,62.084003997695994
1290,30.546601829897917
1291,75.9527741005833
1292,54.57696630299485
1293,31.743350305489905
1294,47.932439994780125
1295,65.42183440369266
1296,32.3365588467251
1297,32.669281314235434
1298,36.30293716688901
1299,50.410261084864146
1300,54.61719606679499
1301,71.02975265951764
1302,64.2958282903964
1303,63.576183910108384
1304,68.9593800874727
1305,52.28276615090897
1306,63.88755964304666
1307,27.328482385029822
1308,52.88933665870215
1309,32.494838085290404
1310,53.963752205471835
1311,64.75631229718007
1312,66.88085344061206
1313,34.757124483274204
1314,28.36426023139291
1315,32.5816708190199
1316,31.670400226705894
1317,59.48340927450617
1318,32.55619115370249
1319,36.76157927314806
1320,45.08388804708626
1321,30.16873865129002
1322,73.34531065462551
1323,75.220263361316
1324,35.152226859851176
1325,64.71226841125558
1326,46.695878312763895
1327,26.844014777650756
1328,76.42583781638074
1329,38.713026269946276
1330,68.79045288830316
1331,53.99408641893386
1332,22.01247551306654
1333,47.342795316843166
1334,75.8682847525571
1335,73.9225437724328
1336,69.5596298223571
1337,29.110891709852062
1338,52.78219933599543
1339,57.18464046202744
1340,30.123945441241865
1341,32.052159073127626
1342,35.120809588709655
1343,27.611386851940708
1344,26.66316843376466
1345,37.48745616982346
1346,58.598453258696196
1347,30.23877910024313
1348,65.61250334262351
1349,68.94556884444461
1350,37.22042534229261
1351,58.23973925643668
1352,29.55966151183351
1353,73.7468787896464
1354,73.68446728618845
1355,48.882569520147825
1356,71.32266662278948
1357,28.791298041830736
1358,28.571408797088928
1359,36.953789204907224
1360,51.32838081534243
1361,65.39434564106148
1362,33.14549283507002
